SMILES,MolecularWeight,LogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA
CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)NNC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C(C)C)C(=O)OC,733.437426468,2.422000000000006,19,9,7,222.16
Cc1cccc(CCNC(=O)CCCCCCS)c1,279.16568542,3.5340200000000017,9,2,2,29.1
CCCCCCCCc1ccc(CC[C@@H](N)C[C@H](O)P(=O)(O)O)cc1,371.2225451979999,3.735700000000004,13,3,4,103.78
COc1ccc(cc1)S(=O)(=O)N(CCN=[N+]=[N-])[C@H](C(C)C)C(=O)NO,371.126339772,1.5262,9,6,2,144.7
Cc1ccc(NC(=O)CCCCCCC(=O)NO)cc1,278.163042564,2.7795199999999998,8,3,3,78.43
Cc1ccc(cc1)S(=O)(=O)N,171.035399528,0.6424200000000001,1,2,1,60.16
Nc1cc(O)ccc1Cl,143.013791492,1.6278,0,2,2,46.25
COc1cc(\C=C\C(=O)O)ccc1O,194.0579088,1.4986,3,3,2,66.76
CC(=CCC\C(=C/CNC(=O)Nc1cccc(Cl)c1)\C)C,306.14989103600004,5.154200000000004,6,1,2,41.13
ONC(=O)\C=C\c1ccccc1,163.063328528,1.2051999999999998,2,2,2,49.33
NCCc1ccc(cc1)S(=O)(=O)N,200.061948624,-0.16479999999999995,3,3,2,86.18
CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)NCC#N,317.1739415960001,2.15228,6,4,2,91.22
CCC(C)ON(C(C(C)C)C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,374.151157552,1.9459999999999995,9,6,2,105.17
OC(=O)c1ccccc1O,138.031694052,1.0903999999999998,1,2,2,57.53
Nc1ccc(cc1)S(=O)(=O)N(CC(=C)Cl)CC(=C)Cl,320.01530404799996,2.764500000000001,6,3,1,63.400000000000006
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,250.168127944,2.7597000000000014,4,3,0,32.78
CN(N)c1ccc(cc1)S(=O)(=O)N,201.057197592,-0.35610000000000025,2,4,2,89.42
NS(=O)(=O)c1ccc(cc1)C#C,181.019749464,0.3153000000000002,1,2,1,60.160000000000004
CC(C)(C)OC(=O)NCCCCCCOc1ccc(cc1)S(=O)(=O)N,372.17189299599994,2.7979000000000003,9,5,2,107.71999999999998
CC(F)CNS(=O)(=O)c1ccc(NC(=O)C)cc1,274.07874156,1.2812999999999999,5,3,2,75.27000000000001
NCCc1ccccc1,121.08914935199999,1.1878,2,1,1,26.02
Cc1ccc(cc1)S(=O)(=O)NCC(=O)O,229.040878832,0.3579199999999998,4,3,2,83.47
CC(C)(C)CC(=O)Nc1ccc(cc1)S(=O)(=O)N,270.103813436,1.7087,3,3,2,89.26
SCCCCCC(=O)Nc1ccccc1,223.103085164,3.1153000000000013,6,2,2,29.1
COC(=O)C(C)S(=O)(=O)c1cc(Cl)c(C)cc1S(=O)(=O)N,354.995106848,0.6310199999999998,4,6,1,120.60000000000001
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](C)C(=O)N,355.15657728,1.1009000000000002,9,4,2,109.57000000000001
Nc1cccc(O)c1,109.052763844,0.9743999999999999,0,2,2,46.25
CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)NNC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C)C(=O)N,747.439157784,-0.648299999999995,20,9,10,303.3499999999999
CC(C)NCC(O)COc1ccccc1CC=C,249.172878976,2.1528,8,3,2,41.489999999999995
CC(C)CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,281.154642068,4.3255000000000035,5,2,1,29.1
NS(=O)(=O)c1ccccc1Br,234.930261532,1.0965000000000003,1,2,1,60.160000000000004
OC(=O)c1c(O)cccc1O,154.026608672,0.7959999999999998,1,3,3,77.76
CCB(CC)OC(=O)[C@@H](N)CCCCNC(=S)Nc1ccc(cc1F)S(=O)(=O)N,446.162905996,1.8315999999999997,11,6,4,136.54
NS(=O)(=O)c1ccc(SCCO)cc1,233.018035212,0.4184000000000002,4,4,2,80.39
Cc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NO)cc1,494.04998082,4.250720000000001,8,3,3,78.43
CCC(C)CC(=O)Nc1ccc(cc1)S(=O)(=O)N,270.103813436,1.7087,5,3,2,89.26
Oc1ccc(CCCCCCCS(=O)(=O)F)cc1,274.103893688,3.1845000000000017,8,3,1,54.37
Oc1cc(F)ccc1F,130.023021188,1.6704,0,1,1,20.23
CCCCCCCCOc1ccc(NC(=O)[C@@](C)(N)COP(=O)(O)O)cc1,402.1919733419999,3.1911000000000014,13,5,4,131.11
NC(=C(C#N)C#N)\C(=C\c1cc(O)c(O)c(O)c1)\C#N,268.059640116,0.97034,2,7,4,158.07999999999998
NS(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,246.972640404,1.0295000000000005,1,2,1,60.160000000000004
OP(=O)(O)C(Nc1ccc(cc1)C(F)(F)F)P(=O)(O)O,334.99354495999995,1.7563000000000004,4,3,5,127.09
NS(=O)(=O)Cc1ccccc1,171.035399528,0.47510000000000013,2,2,1,60.160000000000004
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,303.1582915320001,1.7621799999999999,5,4,2,91.22
NS(=O)(=O)c1ccc(NC(=O)CCS)c(Cl)c1,293.98996189200005,1.2458000000000005,4,4,3,89.25999999999999
CCB(CC)OC(=O)[C@@H](N)CCCCNC(=S)Nc1ccc(cc1Br)S(=O)(=O)N,506.08283987600004,2.4549999999999996,11,6,4,136.54
NS(=O)(=O)c1ccc(cc1)C(=O)OCC#C,239.025228768,0.12400000000000011,3,4,1,86.46000000000001
CC(C)(C)OC(=O)NCCCOc1ccc(cc1)S(=O)(=O)N,330.12494280399994,1.6276,6,5,2,107.71999999999998
CCCCCCc1c(O)cccc1OCCCCCCCCCCCC(=O)NCCO,435.33485892,5.903300000000006,20,4,3,78.79
NS(=O)(=O)c1c(F)c(F)cc(F)c1F,228.982062216,0.8904000000000005,1,2,1,60.160000000000004
NNc1ccc(cc1Cl)S(=O)(=O)N,221.002575176,0.27300000000000024,2,4,3,98.21
COc1ccc(cc1)S(=O)(=O)NCC(=O)NO,260.046692484,-0.5211000000000003,5,5,3,104.73
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CO)C(=O)O,372.1355074879999,0.6725999999999996,10,5,3,124.01
NC[C@H](O)c1ccc(O)c(O)c1,169.073893212,0.08989999999999998,2,4,4,86.71000000000001
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@](C)(CC=C)C(=O)NO,403.247106536,2.209999999999999,11,4,4,107.53000000000002
CCCCCCCCCc1ccc(cc1)B(O)O,248.19476043999998,2.6595000000000013,9,2,2,40.46
NS(=O)(=O)c1c(F)c(F)c(SCC(=O)O)c(F)c1F,318.95961252000006,1.0671000000000006,4,4,2,97.46000000000001
COc1ccc(OC)c(c1)C(C)NS(=O)(=O)N,260.083077992,0.5579000000000001,5,4,2,90.64999999999999
CNC(=O)\C(=N/O)\CCCCCCC(=O)Nc1ccccc1,305.173941596,2.5419,9,4,3,90.78999999999999
CC(C)C[C@H](NC(=O)Nc1ccccc1)C(=O)N(C)N(C)C#N,317.18517497600004,2.00908,6,4,2,88.47
CCCCNC(=O)Cc1ccc(O)c(Cl)c1,241.086956432,2.5044000000000004,5,2,2,49.33
Cc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,281.021810396,1.0459199999999995,4,3,5,127.09
NS(=O)(=O)NCc1ccccc1,186.04629856,-0.020299999999999985,3,2,2,72.19
NNc1ccc(cc1F)S(=O)(=O)N,205.032125716,-0.24129999999999974,2,4,3,98.21
NS(=O)(=O)c1ccc(OCCCCCO[N+](=O)[O-])cc1,304.072907232,1.0913999999999997,9,6,1,121.76000000000002
NS(=O)(=O)C(F)(F)c1cccc(Br)c1,284.927067972,1.7869000000000006,2,2,1,60.160000000000004
CC(C)ON([C@H](CCNC(=O)C)C(=O)NO)S(=O)(=O)c1ccccc1,373.130756456,0.41750000000000165,9,6,3,125.03999999999999
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(S)CCCC(=O)O,451.214092156,1.5440999999999987,13,5,5,124.60000000000001
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,239.107691876,3.2993000000000023,3,2,1,29.1
CC(C)OC(=O)c1cc(O)ccc1O,196.073558864,1.6629999999999996,2,4,2,66.76
CC(C)(C)OC(=O)N[C@H](C(=O)NCC#N)c1ccccc1,289.142641468,1.8921799999999998,4,4,2,91.22
COc1ccc(OC)c(OC)c1,168.078644244,1.7124,3,3,0,27.69
CCCCCCCOc1ccc(CC[C@](C)(N)CCP(=O)(O)O)cc1,371.2225451979999,4.253600000000005,13,3,3,92.78
NS(=O)(=O)c1ccc(cc1)C(=O)NCC#C,238.04121318,-0.30299999999999994,3,3,2,89.26
NS(=O)(=O)C(F)(F)c1ccc(Br)cc1,284.927067972,1.7869000000000006,2,2,1,60.160000000000004
CCB(CC)OC(=O)[C@@H](N)CCCCNC(=S)NCCc1ccc(cc1)S(=O)(=O)N,456.20362793600003,1.4127000000000025,13,6,4,136.54
CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Br)c1)C(=O)NCC#N,381.0688036,2.52468,5,4,2,91.22
Nc1ccc(cc1)S(=O)(=O)NCC(=C)Cl,246.022976272,1.2996,4,3,2,72.19
COc1ccccc1\C(=C\C(=O)\C=C(/O)\C(=O)O)\O,264.063388104,1.6897,5,5,3,104.06
COC(=O)c1cc(O)ccc1O,168.042258736,0.8843999999999999,1,4,2,66.76
ONC(=O)CCCCCCC(=O)Nc1cccc(c1)C(F)(F)F,332.13477712800005,3.4899000000000013,8,3,3,78.43
CC(=CCC\C(=C/CNC(=O)Cc1ccc(Cl)cc1)\C)C,305.154642068,4.691400000000004,7,1,1,29.1
OP(=O)(O)C(Nc1ccc(Br)cc1)P(=O)(O)O,344.9166723999999,1.5,4,3,5,127.09
CCCCOc1ccc(cc1)S(=O)(=O)N,229.07726434,1.5129,5,3,1,69.39
CCCCCCCCCCCCNCc1ccccc1O,291.256214676,5.4027000000000065,13,2,2,32.26
NNC(=O)c1ccc(cc1)S(=O)(=O)N,215.036462148,-1.0625,2,4,3,115.27999999999999
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CS)C(=O)O,388.1126638679999,1.6100999999999999,10,5,3,103.78000000000002
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)CS,365.17731272400005,0.9205999999999988,9,4,4,87.30000000000001
OP(=O)(O)C(NS(=O)(=O)c1cccc(c1)[N+](=O)[O-])P(=O)(O)O,375.9531387799999,-0.4879000000000003,6,6,5,204.36999999999998
Nc1ccc(cc1Br)S(=O)(=O)N,249.941160564,0.6787000000000003,1,3,2,86.18
CCCCC(NOCc1ccccc1)C(=O)NO,252.1473925,1.7719999999999998,8,4,3,70.59
SCCCCCCCC(=O)Nc1ccccc1,251.134385292,3.895500000000002,8,2,2,29.1
COc1ccc(CCS(=O)(=O)NCC(=O)NO)cc1,288.077992612,-0.3374999999999988,7,5,3,104.73
Oc1ccc(cc1)C#N,119.03711378,1.26388,0,2,1,44.019999999999996
CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc1ccccc1)NC(=O)C)\C=C\S(=O)(=O)C,578.313806192,2.248700000000004,16,6,4,150.54
CC(C)NCC(O)COc1ccc(CC(=O)N)cc1,266.163042564,0.45210000000000006,8,4,3,84.58
CCCC(C(C)C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,298.135113564,2.3448,6,3,2,89.26
CCCCCc1ccc(OCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)C(C)(C)C)cc1,477.320271476,3.7570000000000023,15,5,4,116.75999999999999
CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@H](CC(C)C)CC(=O)NO,379.210721028,1.0263,10,5,4,116.76
CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,393.287908728,6.207900000000006,14,4,1,56.790000000000006
CC(=CCC\C(=C\CNC(=O)Cc1ccc(Cl)cc1)\C)C,305.154642068,4.691400000000004,7,1,1,29.1
CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC#N,245.11642672,0.37357999999999986,5,3,2,81.99000000000001
CN(CC#C)Cc1ccccc1,159.104799416,1.7516,3,1,0,3.24
Oc1ccccc1O,110.036779432,1.0977999999999999,0,2,2,40.46
CC(C)(C)NC(=O)Cc1ccc(O)c(Cl)c1,241.086956432,2.5028000000000006,2,2,2,49.33
CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,301.100019652,4.734500000000004,8,2,1,29.1
NS(=O)(=O)c1ccc(OCC=C)cc1,213.045964212,0.8988000000000002,4,3,1,69.39
CCCC[C@@H](CC(=O)NO)S(=O)(=O)c1ccccc1,285.10347908800003,1.9145999999999999,7,4,2,83.47
CN(Cc1ccccc1)C(=O)CN(NC(=O)OC(C)(C)C)C#N,318.169190564,1.86778,5,5,1,85.67000000000002
CCSc1ccc(CC(C)N)cc1,195.108170544,2.688300000000001,4,2,1,26.02
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)CC(=O)NO,349.200156344,1.0176999999999996,9,4,4,107.53000000000002
NS(=O)(=O)c1cccc(c1)C#C,181.019749464,0.3153000000000002,1,2,1,60.160000000000004
CCCC(CC)C(=O)Nc1ccc(cc1)S(=O)(=O)N,284.1194635,2.0988,6,3,2,89.26
CCCCCCCCCCCCNCc1cccc(O)c1,291.256214676,5.402700000000006,13,2,2,32.26
Cc1ccc(cc1)S(=O)(=O)NC(P(=O)(O)O)P(=O)(O)O,344.98371063599996,-0.08768000000000026,5,4,5,161.23
CC(C)OC(=O)\C=C\c1ccc(O)cc1,206.094294308,2.357,3,3,1,46.53
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)NO,350.195405312,0.5630000000000004,8,4,5,119.56000000000002
CC(C)(F)CNS(=O)(=O)c1ccc(N)cc1,246.08382694,1.2952,4,3,2,72.19
CC(C)(C)c1ccc(OS(=O)(=O)N)c(OS(=O)(=O)N)c1,324.044978232,0.1487000000000011,4,6,2,138.78
CC(C)NC[C@H](O)c1ccc(O)c(O)c1,211.120843404,1.1291999999999998,4,4,4,72.72
CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1,367.287514804,6.892300000000007,15,1,1,29.1
Nc1ccc(cc1)S(=O)(=O)N,172.030648496,-0.08379999999999999,1,3,2,86.18
CCCCCCCCc1ccc(CC[C@@H](N)C[C@@H](O)P(=O)(O)O)cc1,371.2225451979999,3.735700000000004,13,3,4,103.78
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,308.17360724799994,0.5328000000000004,8,4,4,112.64999999999999
NS(=O)(=O)c1ccc(cc1)C(=O)O,201.009578704,0.03219999999999995,2,3,2,97.46000000000001
NS(=O)(=O)C(F)(F)c1ccccc1,207.016555904,1.0244000000000006,2,2,1,60.160000000000004
OP(=O)(O)C(NS(=O)(=O)c1ccc(Cl)cc1)P(=O)(O)O,364.9290882199999,0.2572999999999999,5,4,5,161.22999999999996
FC(F)(F)c1ccc(CNC(=O)CCCCCCS)cc1,319.12176992,4.201900000000003,8,2,2,29.1
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(S)CCCC(=O)OC,465.22974222,1.632499999999999,13,6,4,113.60000000000001
NS(=O)(=O)C(F)(F)c1ccc(cc1)[N+](=O)[O-],252.001634112,0.9326000000000005,3,4,1,103.30000000000001
ONC(=O)CCNC(=O)\C(=N\O)\Cc1ccc(O)c(Br)c1,359.011682648,0.5391000000000001,6,6,5,131.25
SCCCCCCC(=O)Nc1ccccc1,237.118735228,3.5054000000000016,7,2,2,29.1
CCCSc1c(F)c(F)c(c(F)c1F)S(=O)(=O)N,303.001083408,2.3925,4,3,1,60.16
CC(C)(C)OC(=O)NCCCCCOc1ccc(cc1)S(=O)(=O)N,358.15624293199994,2.4078,8,5,2,107.71999999999998
COc1ccc(OC)cc1,138.06807956,1.7038,2,2,0,18.46
CCC(C)C(C(C)C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,312.150763628,2.5907999999999998,6,3,2,89.26
CN(CCCOc1ccc(Cl)cc1Cl)CC#C,271.05306946,3.327300000000002,6,2,0,12.47
NS(=O)(=O)c1ccccc1,157.019749464,0.3340000000000002,1,2,1,60.160000000000004
CCCCCCCOc1ccc(CC[C@](C)(N)COP(=O)(O)O)cc1,373.2018097539999,3.7951000000000024,13,4,3,102.01
CCCCCCCCc1ccc(CCC(N)C(O)CP(=O)(O)O)cc1,371.2225451979999,3.3881000000000023,13,3,4,103.78
NS(=O)(=O)c1c(F)c(F)c(SCCC(=O)O)c(F)c1F,332.975262584,1.4572000000000007,5,4,2,97.46000000000001
Cc1ccc(cc1)C(F)(F)S(=O)(=O)N,221.032205968,1.33282,2,2,1,60.16
CN(C)CC\N=C(\S)/Nc1ccc(cc1)S(=O)(=O)N,302.087117816,0.5932999999999999,5,4,3,87.79
OC(=O)\C(=C\C(=O)c1ccccc1)\O,192.042258736,1.3958000000000002,3,3,2,74.6
NOS(=O)(=O)NC(=O)OCc1ccccc1,246.03104242,0.04789999999999961,4,6,2,107.72000000000001
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@@H](CC=C)C(=O)NO,389.231456472,1.8198999999999994,11,4,4,107.53000000000002
COc1cc(C[C@@H](C)N)c(OC)cc1I,321.02257675199996,2.1981,4,3,1,44.480000000000004
NS(=O)(=O)c1ccc(cc1)N(CC#C)CC#C,248.061948624,0.4068000000000003,4,3,1,63.400000000000006
CC(C)C(C(C)C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,298.135113564,2.2007,5,3,2,89.26
CC(C)[C@@H](N(CCN=[N+]=[N-])S(=O)(=O)c1ccc(OCCF)cc1)C(=O)NO,403.13256802399997,1.8659,11,6,2,144.7
ONC(=O)CNS(=O)(=O)CCc1ccccc1,258.06742792800003,-0.34609999999999963,6,4,3,95.5
CC(C)CS(=O)(=O)C[C@H](NC(=O)c1ccccc1)C(=O)N(C)N(C)C#N,380.151826248,0.64208,8,6,1,110.57999999999998
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N(C)N(C)C#N,332.184840628,2.11378,7,5,1,85.67
COC(=O)c1ccccc1S(=O)(=O)N,215.025228768,0.12060000000000015,2,4,1,86.46000000000001
OC(=O)\C=C\c1ccc(O)c(O)c1,180.042258736,1.1956,2,3,3,77.76
OB(O)CCc1ccccc1,150.085209992,0.7019,3,2,2,40.46
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,622.3400209400002,3.4523000000000037,17,7,4,159.76999999999998
COC(=O)CS(=O)(=O)c1cc(Cl)c(C)cc1S(=O)(=O)N,340.979456784,0.24252000000000018,4,6,1,120.60000000000001
NS(=O)(=O)c1ccc(cc1)C(=O)OCCCCO[N+](=O)[O-],318.05217178799995,0.4793000000000003,8,7,1,138.83
CCCCCCCCc1ccc(CCC(N)(CO)CCP(=O)(O)O)cc1,385.2381952619999,3.7798000000000025,14,3,4,103.78
CCCCSc1ccc(C[C@H](C)N)cc1,223.139470672,3.4685000000000015,6,2,1,26.02
Oc1cc(F)cc(F)c1,130.023021188,1.6703999999999999,0,1,1,20.23
NS(=O)(=O)c1ccc(CO)cc1,187.030314148,-0.17370000000000013,2,3,2,80.39
COC[C@@H](NC(=O)C)C(=O)NCc1ccccc1,250.131742436,0.4539000000000007,6,3,2,67.42999999999999
OC(=O)C(=O)\C=C(/O)\c1ccccc1,192.042258736,1.2391999999999999,3,3,2,74.6
NS(=O)(=O)c1ccc(cc1)N=[N+]=[N-],198.021146432,1.2758000000000003,2,3,1,108.92
OC(=O)\C=C\c1ccc(O)cc1,164.047344116,1.49,2,2,2,57.53
COc1ccc(cc1)S(=O)(=O)N(OC(C)C)C(C(C)C)C(=O)NO,360.135507488,1.5558999999999998,8,6,2,105.17
CCCSc1ccc(C[C@H](C)N)cc1,209.123820608,3.078400000000001,5,2,1,26.02
CC(C)OC(=O)c1ccc(O)cc1O,196.073558864,1.6629999999999996,2,4,2,66.76
ONC(=O)CCCCCCC(=O)NCCc1ccccc1,292.178692628,2.191299999999999,10,3,3,78.43
OP(=O)(O)C(Nc1cccc(F)c1)P(=O)(O)O,284.99673852,0.8765999999999996,4,3,5,127.09
CCCCCCc1ccc(OCCCCCCCC(=O)NCCO)cc1O,379.272258664,4.342900000000005,16,4,3,78.79
ONC(=O)CNOCc1ccccc1,196.084792244,0.2131999999999996,5,4,3,70.59
CC(C)[C@H](O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)CSCc1ccccc1,452.1981077439999,1.6061000000000005,13,6,4,132.8
CC(C)C[C@H](NC(=O)NCc1ccccc1)C(=O)N(C)N(C)C#N,331.20082504000004,1.68678,7,4,2,88.47
ONC(=O)Nc1ccc(Cl)c(Cl)c1,219.980632792,2.5041,1,2,3,61.36
NNc1ccccc1S(=O)(=O)N,187.041547528,-0.3803999999999998,2,4,3,98.21
COc1ccccc1C(C)NS(=O)(=O)N,230.072513308,0.5493000000000001,4,3,2,81.42
CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)OCc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)NNC(=O)N[C@@H](C)C(=O)NCC(=O)N,705.392207592,-1.6728999999999976,19,9,10,303.3499999999999
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,637.3145344640001,1.6717000000000033,18,8,5,202.85999999999999
CC(=CCC\C(=C\CNC(=O)CCc1ccccc1)\C)C,285.209264484,4.428100000000003,8,1,1,29.1
CNC(=O)c1ccc(cc1)C(=O)NO,194.06914218,0.1651999999999999,2,3,3,78.43
CC(C)(C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,256.088163372,1.3186,2,3,2,89.26
CC(NC(C)(C)C)C(=O)c1ccc(Br)c(C)c1,297.07282636,3.716820000000003,3,2,1,29.1
CC(C)Cc1ccc(cc1)C(C)C(=O)O,206.130679816,3.073200000000001,4,1,1,37.3
CN[C@@H](C)Cc1ccccc1,149.12044948,1.837,3,1,1,12.03
COc1ccc(cc1)S(=O)(=O)N(CC(C)C)CC(=O)NO,316.10929274,0.8472999999999997,7,5,2,95.94000000000001
NNC(=O)c1ccccc1S(=O)(=O)N,215.036462148,-1.0625,2,4,3,115.27999999999999
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)C(C)(C)C(=O)NO,377.231456472,1.6537999999999995,9,4,4,107.53000000000002
CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,253.12334194,3.6894000000000027,4,2,1,29.1
CCCC(C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,270.103813436,1.7087,5,3,2,89.26
CCCSc1ccc(cc1)S(=O)(=O)N,231.038770656,1.8361,4,3,1,60.16
OP(=O)(O)C(Nc1cccc(Br)c1)P(=O)(O)O,344.9166723999999,1.5,4,3,5,127.09
CC(C)C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)P(=O)(O)CC(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,969.446015726,0.3662999999999987,31,12,12,387.11999999999995
CNC(=O)C(CCc1ccccc1)NC(=O)C(CC(C)C)CC(=O)NO,363.215806408,1.4077999999999995,10,4,4,107.53000000000002
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CCSC)C(=O)O,416.1439639959999,2.4334000000000007,12,5,2,103.78000000000002
N\N=C(/Cc1ccc(O)c(Br)c1)\C(=O)NCCS,330.999009788,1.0578999999999998,5,5,4,87.71000000000001
CCCCCCCCc1ccc(CC[C@@](N)(CO)COP(=O)(O)O)cc1,387.2174598179999,3.3213000000000017,14,4,4,113.01000000000002
CCC(CC(C)C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,298.135113564,2.3448,6,3,2,89.26
CC(C)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N,405.06635898800005,3.6965800000000018,7,3,2,64.92
CCCS(=O)(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(=O)N)C(=O)NCc1ccc(cc1)C(=N)N,496.24678925200004,0.08127000000000656,15,6,6,197.33
NS(=O)(=O)c1ccc(OCC#C)cc1,211.030314148,0.3460000000000001,3,3,1,69.39
NS(=O)(=O)c1ccc(NC(=O)CCS)cc1,260.028934244,0.5924000000000005,4,4,3,89.25999999999999
CCCCCCCCc1ccc(CCC(N)(CO)COP(O)(O)O)cc1,389.2331098819999,2.615400000000002,14,6,5,116.17000000000002
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,694.3611503080001,3.5281000000000047,18,9,4,186.07
CC(C)C(C(=O)Nc1ccc(cc1)S(=O)(=O)N)C(C)(C)C,312.150763628,2.5908000000000007,4,3,2,89.26
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)C(CC=C)(CC=C)C(=O)NO,429.2627566,2.7661999999999995,13,4,4,107.53000000000002
Oc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,283.001074952,0.4430999999999997,4,4,6,147.32000000000002
CC(N)Cc1ccc(Cl)cc1,169.065827064,2.2297000000000002,2,1,1,26.02
CC#CCOc1ccc(cc1)S(=O)[C@@H](C(C)C)C(=O)NO,309.10347908800003,1.7262999999999997,6,4,2,75.63000000000001
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CO)C(=O)N,371.1514919,0.0733000000000017,10,5,3,129.8
COc1cc(CC(C)N)c(OC)cc1I,321.02257675199996,2.1981,4,3,1,44.480000000000004
COc1cc(CC(C)N)c(OC)cc1Br,273.036440852,2.3560000000000008,4,3,1,44.480000000000004
OP(=O)(O)C(=O)NCCc1ccccc1,229.050394494,1.1164,4,2,3,86.63
CC(F)(F)CNS(=O)(=O)c1ccc(N)cc1,250.058755064,1.2023000000000001,4,3,2,72.19
OC(=O)c1ccc(O)c(O)c1,154.026608672,0.7959999999999998,1,3,3,77.76
COc1ccc(cc1)C(C)NS(=O)(=O)N,230.072513308,0.5493000000000001,4,3,2,81.42
CCCCCCCCc1ccc(CC[C@H](N)C[C@@H](O)P(=O)(O)O)cc1,371.2225451979999,3.735700000000004,13,3,4,103.78
CCOC(=O)c1cc(O)cc(O)c1,182.0579088,1.2744999999999997,2,4,2,66.76
ONC(=O)CNOCc1ccc(Cl)cc1,230.045819892,0.8666000000000001,5,4,3,70.59
